EmployeeID,Age,AgeGroup,Gender,MaritalStatus,Department,JobRole,Region,EducationLevel,EducationField,MonthlyIncome,PercentSalaryHike,StockOptionLevel,YearsAtCompany,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,BusinessTravel,DistanceFromHome,OverTime,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,StandardHours,EmployeeCount,Over18,Attrition
EMP1886,18,18-30,Male,Single,Sales,Sales Executive,East,3,Life Sciences,5853,19,1,5,5,8,5,Travel_Frequently,1,No,1,3,3,3,3,3,80,1,Y,No
EMP1887,43,31-45,Female,Divorced,Research & Development,Research Scientist,East,3,Human Resources,8797,24,0,10,5,0,2,Travel_Rarely,5,No,4,2,4,3,3,3,80,1,Y,No
EMP1888,22,18-30,Female,Single,Sales,Manager,West,4,Other,7440,11,0,3,0,3,3,Non-Travel,5,No,4,4,2,1,1,4,80,1,Y,No
EMP1889,34,31-45,Female,Divorced,Sales,Sales Executive,South,3,Other,7917,21,0,5,1,0,1,Travel_Rarely,1,No,3,3,1,2,4,3,80,1,Y,No
EMP1890,36,31-45,Male,Single,Sales,Sales Representative,East,3,Marketing,7500,12,0,5,1,4,1,Travel_Rarely,16,Yes,1,3,4,3,4,3,80,1,Y,No
EMP1891,50,46+,Female,Single,Research & Development,Research Scientist,East,4,Medical,6269,11,2,0,1,1,2,Travel_Rarely,14,Yes,3,2,2,1,3,3,80,1,Y,No
EMP1892,23,18-30,Male,Single,Research & Development,Research Scientist,North,4,Life Sciences,7532,19,2,2,1,8,3,Travel_Rarely,1,No,3,2,4,4,1,3,80,1,Y,No
EMP1893,18,18-30,Male,Single,Research & Development,Manufacturing Director,North,3,Life Sciences,6917,17,3,0,6,6,2,Travel_Rarely,4,Yes,4,3,4,3,2,3,80,1,Y,No
EMP1894,38,31-45,Female,Married,Research & Development,Laboratory Technician,South,3,Life Sciences,8761,24,1,0,5,0,2,Travel_Rarely,1,Yes,3,3,4,1,3,3,80,1,Y,No
EMP1895,55,46+,Male,Single,Research & Development,Research Scientist,South,3,Marketing,8252,23,1,11,0,5,3,Travel_Rarely,16,No,3,3,4,2,3,4,80,1,Y,No
EMP1896,45,31-45,Female,Married,Sales,Sales Representative,East,5,Marketing,6153,11,2,12,1,4,1,Travel_Frequently,3,Yes,4,2,3,3,3,4,80,1,Y,No
EMP1897,35,31-45,Male,Married,Sales,Sales Representative,West,1,Technical Degree,7267,23,2,11,3,3,2,Travel_Rarely,5,No,4,3,3,1,2,3,80,1,Y,No
EMP1898,30,18-30,Female,Married,Human Resources,Manager,North,2,Human Resources,4530,23,2,9,0,3,5,Travel_Rarely,3,No,3,2,1,4,3,4,80,1,Y,Yes
EMP1899,41,31-45,Female,Single,Sales,Manager,North,3,Technical Degree,9046,20,2,11,0,4,2,Travel_Rarely,3,Yes,4,3,4,4,3,4,80,1,Y,No
EMP1900,25,18-30,Male,Married,Sales,Sales Executive,West,4,Other,6005,22,1,7,7,7,2,Travel_Rarely,12,Yes,3,3,2,4,3,3,80,1,Y,No
EMP1901,38,31-45,Male,Single,Sales,Manager,North,2,Life Sciences,5707,16,0,7,2,5,3,Travel_Rarely,12,No,3,2,4,4,2,3,80,1,Y,No
EMP1902,38,31-45,Male,Single,Sales,Sales Executive,South,2,Marketing,7359,15,0,7,7,3,3,Travel_Rarely,6,No,3,3,4,4,4,3,80,1,Y,No
EMP1903,43,31-45,Female,Divorced,Sales,Sales Executive,East,1,Medical,7679,20,1,5,6,6,3,Travel_Rarely,9,No,4,1,2,3,3,3,80,1,Y,No
EMP1904,64,46+,Male,Married,Research & Development,Healthcare Representative,East,3,Life Sciences,10787,24,1,3,8,9,6,Travel_Rarely,6,No,2,3,1,3,3,3,80,1,Y,No
EMP1905,40,31-45,Female,Single,Research & Development,Manufacturing Director,North,2,Other,8401,25,1,9,0,2,1,Travel_Rarely,1,No,3,3,3,4,2,3,80,1,Y,No
EMP1906,30,18-30,Female,Single,Human Resources,Manager,North,3,Human Resources,5550,21,1,2,0,1,6,Travel_Rarely,1,No,3,1,4,2,3,3,80,1,Y,No
EMP1907,36,31-45,Male,Single,Research & Development,Laboratory Technician,North,3,Life Sciences,6047,15,1,5,1,5,5,Travel_Rarely,4,No,2,4,4,1,2,4,80,1,Y,No
EMP1908,19,18-30,Male,Married,Research & Development,Research Scientist,East,4,Life Sciences,6452,14,0,3,0,9,4,Travel_Rarely,12,No,2,3,3,4,3,3,80,1,Y,No
EMP1909,27,18-30,Female,Single,Sales,Manager,East,3,Marketing,5085,13,0,2,2,1,2,Travel_Rarely,22,No,4,4,4,4,3,3,80,1,Y,Yes
EMP1910,32,31-45,Male,Married,Research & Development,Laboratory Technician,North,2,Medical,7679,24,0,25,6,2,4,Travel_Rarely,1,No,3,2,2,3,2,3,80,1,Y,No
EMP1911,31,31-45,Male,Married,Research & Development,Healthcare Representative,East,3,Human Resources,8529,23,0,2,12,0,1,Travel_Rarely,4,No,1,4,3,3,1,3,80,1,Y,No
EMP1912,35,31-45,Male,Divorced,Sales,Sales Representative,West,5,Life Sciences,8107,18,1,2,8,5,3,Travel_Rarely,2,No,4,2,3,3,4,3,80,1,Y,Yes
EMP1913,28,18-30,Male,Single,Research & Development,Research Scientist,North,3,Life Sciences,7238,17,0,1,2,8,1,Travel_Rarely,15,No,4,3,1,3,2,3,80,1,Y,No
EMP1914,48,46+,Female,Married,Research & Development,Research Scientist,South,5,Life Sciences,9267,15,0,12,4,3,3,Travel_Frequently,16,No,3,4,3,3,3,3,80,1,Y,No
EMP1915,37,31-45,Male,Single,Research & Development,Manufacturing Director,East,4,Life Sciences,9536,22,0,6,1,2,3,Travel_Rarely,2,Yes,2,2,4,4,3,4,80,1,Y,No
EMP1916,36,31-45,Female,Married,Research & Development,Research Scientist,North,1,Life Sciences,4883,19,1,6,2,7,1,Travel_Rarely,11,No,4,1,4,3,3,3,80,1,Y,No
EMP1917,31,31-45,Male,Married,Sales,Sales Representative,South,3,Human Resources,5332,22,0,12,8,1,4,Travel_Rarely,11,Yes,4,3,3,1,2,3,80,1,Y,No
EMP1918,36,31-45,Female,Single,Human Resources,Manager,East,2,Life Sciences,8672,17,2,2,0,7,2,Non-Travel,1,Yes,2,3,4,4,2,3,80,1,Y,Yes
EMP1919,45,31-45,Male,Married,Research & Development,Laboratory Technician,West,3,Medical,7094,20,0,1,3,2,3,Travel_Rarely,5,No,1,3,1,3,3,3,80,1,Y,Yes
EMP1920,26,18-30,Male,Married,Sales,Sales Representative,West,2,Life Sciences,6617,12,0,1,8,3,2,Travel_Rarely,8,No,3,1,4,4,3,4,80,1,Y,No
EMP1921,29,18-30,Male,Single,Human Resources,Human Resources,East,3,Life Sciences,7204,25,1,9,0,3,4,Travel_Frequently,1,Yes,3,3,1,3,4,3,80,1,Y,No
EMP1922,33,31-45,Female,Single,Research & Development,Healthcare Representative,East,4,Technical Degree,5728,17,3,6,16,3,2,Travel_Rarely,4,Yes,1,2,3,4,3,3,80,1,Y,No
EMP1923,22,18-30,Female,Single,Human Resources,Manager,South,2,Medical,3278,17,1,1,0,8,2,Travel_Rarely,1,No,3,4,2,1,3,3,80,1,Y,No
EMP1924,28,18-30,Male,Single,Research & Development,Manufacturing Director,East,4,Marketing,9157,14,1,1,8,8,2,Travel_Rarely,7,No,3,3,4,1,1,3,80,1,Y,Yes
EMP1925,32,31-45,Male,Single,Research & Development,Research Scientist,South,1,Medical,5592,22,1,0,1,6,3,Travel_Frequently,16,Yes,4,3,2,3,3,3,80,1,Y,No
EMP1926,41,31-45,Male,Married,Sales,Sales Executive,North,1,Life Sciences,5645,22,1,6,0,1,3,Travel_Rarely,6,Yes,3,2,1,3,2,3,80,1,Y,Yes
EMP1927,36,31-45,Male,Single,Sales,Sales Executive,East,4,Medical,6954,18,0,0,0,2,2,Travel_Frequently,1,No,3,3,3,2,3,3,80,1,Y,No
EMP1928,38,31-45,Female,Single,Research & Development,Manufacturing Director,East,3,Life Sciences,6875,14,1,0,4,3,2,Travel_Frequently,1,No,4,3,1,3,3,3,80,1,Y,No
EMP1929,45,31-45,Female,Married,Research & Development,Laboratory Technician,South,4,Technical Degree,9631,17,2,3,8,7,2,Travel_Frequently,8,Yes,2,3,2,4,3,3,80,1,Y,No
EMP1930,32,31-45,Male,Married,Sales,Sales Executive,West,2,Life Sciences,5041,14,1,8,4,3,4,Travel_Frequently,3,No,2,2,3,2,3,3,80,1,Y,Yes
EMP1931,37,31-45,Female,Divorced,Sales,Sales Representative,North,3,Medical,4901,23,2,8,10,9,3,Travel_Frequently,7,No,4,3,2,4,3,4,80,1,Y,No
EMP1932,35,31-45,Male,Divorced,Research & Development,Research Scientist,South,4,Life Sciences,9587,18,1,3,7,9,2,Travel_Rarely,1,Yes,2,3,2,4,3,4,80,1,Y,No
EMP1933,37,31-45,Female,Married,Human Resources,Human Resources,North,3,Marketing,5600,24,0,8,0,3,2,Travel_Frequently,13,No,4,1,1,4,4,3,80,1,Y,No
EMP1934,31,31-45,Male,Single,Research & Development,Research Scientist,West,3,Human Resources,6577,24,1,5,4,6,2,Travel_Rarely,17,No,1,3,1,4,1,3,80,1,Y,No
EMP1935,18,18-30,Male,Married,Sales,Sales Executive,East,5,Medical,7535,13,1,26,1,9,4,Travel_Rarely,19,Yes,1,2,3,3,2,3,80,1,Y,No
EMP1936,32,31-45,Male,Married,Sales,Sales Executive,South,3,Medical,6944,12,2,1,2,6,0,Travel_Rarely,3,Yes,4,3,3,3,3,3,80,1,Y,No
EMP1937,46,46+,Male,Married,Sales,Sales Representative,East,4,Other,9714,20,3,6,0,4,3,Travel_Frequently,9,No,3,3,3,3,3,3,80,1,Y,No
EMP1938,43,31-45,Female,Single,Human Resources,Human Resources,South,4,Medical,8854,16,1,4,1,6,2,Travel_Rarely,2,No,4,3,1,2,3,3,80,1,Y,Yes
EMP1939,42,31-45,Female,Married,Sales,Sales Representative,East,4,Life Sciences,7515,17,3,1,4,0,1,Travel_Rarely,12,No,2,3,3,2,3,3,80,1,Y,Yes
EMP1940,49,46+,Male,Married,Research & Development,Manufacturing Director,South,1,Life Sciences,9346,17,0,9,0,4,0,Travel_Rarely,1,No,1,3,3,2,4,3,80,1,Y,No
EMP1941,34,31-45,Female,Married,Sales,Sales Executive,South,3,Marketing,7221,16,2,2,4,1,4,Travel_Rarely,12,No,4,1,3,2,3,4,80,1,Y,No
EMP1942,38,31-45,Male,Married,Research & Development,Healthcare Representative,West,4,Marketing,7721,21,0,3,10,1,4,Non-Travel,5,No,2,3,2,4,3,4,80,1,Y,No
EMP1943,30,18-30,Female,Single,Research & Development,Laboratory Technician,North,2,Life Sciences,7348,18,0,3,0,7,1,Travel_Rarely,17,No,3,4,2,4,3,3,80,1,Y,No
EMP1944,33,31-45,Male,Married,Research & Development,Manufacturing Director,North,1,Life Sciences,5268,22,1,1,6,4,2,Travel_Frequently,12,Yes,1,3,1,4,4,3,80,1,Y,Yes
EMP1945,39,31-45,Male,Married,Sales,Manager,East,3,Other,8420,16,0,3,4,1,1,Travel_Rarely,4,No,2,2,2,2,3,3,80,1,Y,Yes
EMP1946,44,31-45,Male,Single,Sales,Manager,West,2,Life Sciences,8264,25,2,4,0,2,3,Travel_Rarely,21,Yes,4,3,1,1,3,3,80,1,Y,No
EMP1947,32,31-45,Male,Divorced,Sales,Sales Representative,South,4,Life Sciences,7404,16,1,9,6,9,3,Travel_Rarely,2,Yes,4,3,3,4,3,4,80,1,Y,No
EMP1948,30,18-30,Female,Divorced,Human Resources,Human Resources,North,4,Life Sciences,4498,13,2,10,1,6,2,Travel_Frequently,29,No,3,3,3,3,2,4,80,1,Y,No
EMP1949,35,31-45,Male,Single,Human Resources,Human Resources,South,3,Technical Degree,8185,22,0,1,1,0,1,Travel_Frequently,13,Yes,3,3,4,4,3,3,80,1,Y,Yes
EMP1950,43,31-45,Male,Single,Research & Development,Laboratory Technician,South,1,Life Sciences,8164,12,2,6,0,9,4,Travel_Rarely,29,Yes,3,2,3,4,2,3,80,1,Y,No
EMP1951,22,18-30,Male,Married,Research & Development,Healthcare Representative,North,3,Medical,6732,25,1,15,3,2,3,Travel_Rarely,1,No,3,3,3,3,2,3,80,1,Y,No
EMP1952,18,18-30,Female,Married,Research & Development,Research Scientist,East,3,Life Sciences,6223,17,1,0,2,4,0,Travel_Rarely,2,No,4,3,3,2,4,3,80,1,Y,No
EMP1953,29,18-30,Female,Married,Sales,Sales Representative,West,5,Medical,6775,16,0,4,1,4,3,Travel_Rarely,12,Yes,2,2,1,1,2,4,80,1,Y,No
EMP1954,24,18-30,Male,Married,Human Resources,Human Resources,South,3,Technical Degree,5506,11,1,9,0,7,3,Travel_Rarely,22,Yes,2,1,3,2,3,3,80,1,Y,No
EMP1955,31,31-45,Male,Divorced,Research & Development,Manufacturing Director,South,3,Life Sciences,8403,12,1,6,7,7,3,Travel_Frequently,1,Yes,4,3,3,3,3,3,80,1,Y,No
EMP1956,35,31-45,Female,Married,Research & Development,Research Scientist,South,3,Medical,7179,12,1,0,8,1,2,Travel_Frequently,1,Yes,1,3,4,4,3,3,80,1,Y,No
EMP1957,32,31-45,Male,Single,Research & Development,Healthcare Representative,North,5,Life Sciences,8030,11,1,3,3,4,2,Travel_Rarely,2,No,1,3,4,1,2,3,80,1,Y,No
EMP1958,47,46+,Male,Married,Sales,Sales Representative,West,3,Life Sciences,7906,13,0,4,1,2,3,Travel_Frequently,17,Yes,3,4,2,2,3,3,80,1,Y,No
EMP1959,36,31-45,Male,Married,Sales,Sales Representative,South,3,Technical Degree,7059,15,0,38,0,3,3,Non-Travel,13,No,4,2,2,3,4,3,80,1,Y,No
EMP1960,40,31-45,Male,Divorced,Research & Development,Manufacturing Director,South,2,Life Sciences,7058,14,0,1,8,3,5,Travel_Rarely,3,Yes,3,4,3,2,3,3,80,1,Y,No
EMP1961,39,31-45,Male,Single,Sales,Sales Representative,East,4,Marketing,7615,22,2,28,0,2,1,Travel_Rarely,1,No,2,3,3,4,3,3,80,1,Y,No
EMP1962,25,18-30,Female,Married,Research & Development,Research Scientist,South,4,Life Sciences,7811,12,1,3,0,2,3,Non-Travel,7,No,4,3,2,1,3,3,80,1,Y,No
EMP1963,43,31-45,Male,Married,Sales,Sales Executive,East,3,Life Sciences,6654,18,1,1,2,1,1,Travel_Rarely,2,No,4,3,3,4,2,3,80,1,Y,No
EMP1964,36,31-45,Female,Married,Research & Development,Manufacturing Director,North,3,Life Sciences,7681,19,1,3,5,3,1,Travel_Rarely,12,No,4,3,2,4,3,4,80,1,Y,No
EMP1965,40,31-45,Male,Single,Sales,Sales Representative,West,2,Medical,9417,18,3,6,2,5,3,Travel_Rarely,5,No,1,3,3,4,1,3,80,1,Y,Yes
EMP1966,26,18-30,Female,Divorced,Research & Development,Manufacturing Director,West,2,Medical,6604,17,0,1,0,2,4,Travel_Frequently,10,No,2,3,2,2,3,3,80,1,Y,Yes
EMP1967,21,18-30,Male,Married,Research & Development,Research Scientist,East,1,Marketing,4763,20,0,2,4,9,1,Travel_Rarely,17,No,2,3,3,2,4,3,80,1,Y,No
EMP1968,41,31-45,Male,Divorced,Sales,Manager,West,2,Life Sciences,5923,12,1,13,4,0,5,Travel_Rarely,6,Yes,1,3,4,4,3,3,80,1,Y,No
EMP1969,40,31-45,Male,Married,Research & Development,Healthcare Representative,North,3,Life Sciences,6681,25,1,40,4,3,2,Travel_Rarely,3,Yes,1,3,4,4,3,3,80,1,Y,No
EMP1970,27,18-30,Male,Married,Research & Development,Healthcare Representative,South,1,Marketing,8312,25,1,2,0,3,2,Travel_Rarely,13,Yes,2,3,4,4,1,3,80,1,Y,No
EMP1971,28,18-30,Male,Divorced,Research & Development,Laboratory Technician,East,2,Technical Degree,8049,16,0,1,6,0,1,Travel_Frequently,2,Yes,3,3,3,3,4,4,80,1,Y,No
EMP1972,45,31-45,Female,Divorced,Human Resources,Human Resources,East,4,Life Sciences,6452,21,0,11,2,1,3,Travel_Rarely,19,No,3,3,3,2,3,3,80,1,Y,No
EMP1973,25,18-30,Male,Divorced,Research & Development,Healthcare Representative,South,3,Medical,7256,14,1,6,3,7,3,Travel_Rarely,1,No,4,3,3,4,4,3,80,1,Y,No
EMP1974,48,46+,Female,Single,Sales,Sales Representative,South,3,Life Sciences,9609,15,1,0,3,3,2,Travel_Rarely,16,No,1,1,1,1,2,3,80,1,Y,No
EMP1975,25,18-30,Female,Married,Sales,Sales Representative,North,3,Technical Degree,6251,19,1,20,1,2,2,Travel_Frequently,1,Yes,3,3,1,1,4,3,80,1,Y,No
EMP1976,39,31-45,Male,Single,Sales,Sales Executive,South,3,Technical Degree,6830,23,0,0,1,2,3,Non-Travel,1,Yes,1,1,1,1,3,4,80,1,Y,Yes
EMP1977,33,31-45,Female,Single,Research & Development,Healthcare Representative,North,2,Technical Degree,9929,19,1,6,0,7,2,Travel_Frequently,4,Yes,3,3,3,4,1,3,80,1,Y,Yes
EMP1978,39,31-45,Male,Single,Sales,Sales Executive,East,4,Marketing,5533,14,0,3,2,2,2,Travel_Rarely,28,No,3,3,3,1,4,3,80,1,Y,Yes
EMP1979,31,31-45,Male,Married,Research & Development,Healthcare Representative,North,1,Life Sciences,9839,18,1,5,2,6,4,Travel_Rarely,29,No,3,3,1,3,1,3,80,1,Y,No
EMP1980,35,31-45,Male,Divorced,Research & Development,Research Scientist,North,3,Technical Degree,7871,21,1,1,5,2,3,Travel_Rarely,2,Yes,4,2,3,3,3,3,80,1,Y,No
EMP1981,37,31-45,Male,Married,Research & Development,Laboratory Technician,East,3,Medical,9508,15,0,8,0,3,1,Travel_Frequently,1,No,4,2,3,1,4,3,80,1,Y,No
EMP1982,26,18-30,Male,Divorced,Research & Development,Manufacturing Director,East,4,Life Sciences,6039,19,0,22,10,1,2,Travel_Rarely,3,No,3,3,3,4,2,3,80,1,Y,No
EMP1983,40,31-45,Female,Single,Sales,Sales Representative,West,3,Medical,6629,12,0,4,1,6,3,Travel_Rarely,3,No,4,4,3,1,3,3,80,1,Y,No
EMP1984,29,18-30,Male,Divorced,Sales,Sales Executive,East,3,Human Resources,5324,25,3,5,1,5,1,Travel_Rarely,12,Yes,3,3,1,2,3,3,80,1,Y,No
EMP1985,34,31-45,Male,Single,Research & Development,Research Scientist,South,2,Human Resources,7198,14,1,1,0,3,3,Travel_Rarely,5,No,4,2,1,3,3,3,80,1,Y,No
EMP1986,27,18-30,Female,Married,Research & Development,Manufacturing Director,West,3,Life Sciences,7529,13,0,15,4,0,2,Travel_Frequently,13,Yes,3,3,4,3,4,3,80,1,Y,No
EMP1987,18,18-30,Male,Married,Research & Development,Healthcare Representative,East,5,Marketing,8520,17,0,24,4,3,2,Travel_Rarely,12,No,3,3,2,2,3,3,80,1,Y,No
EMP1988,35,31-45,Male,Divorced,Research & Development,Research Scientist,North,4,Technical Degree,6146,24,3,10,10,1,2,Travel_Frequently,7,No,4,3,3,4,3,3,80,1,Y,No
EMP1989,55,46+,Female,Divorced,Sales,Sales Executive,East,1,Life Sciences,8088,12,1,5,1,2,6,Non-Travel,16,No,1,3,3,4,3,3,80,1,Y,No
EMP1990,44,31-45,Male,Single,Research & Development,Research Scientist,West,3,Medical,9593,13,0,21,1,6,4,Travel_Rarely,1,Yes,3,2,4,3,4,3,80,1,Y,No
EMP1991,36,31-45,Male,Single,Research & Development,Manufacturing Director,South,4,Marketing,9578,19,0,1,5,5,4,Travel_Frequently,1,Yes,4,3,3,3,2,3,80,1,Y,No
EMP1992,34,31-45,Male,Married,Research & Development,Laboratory Technician,South,3,Medical,7191,18,1,4,4,1,1,Travel_Rarely,12,No,4,3,3,2,2,3,80,1,Y,No
EMP1993,34,31-45,Male,Married,Sales,Sales Executive,North,3,Life Sciences,6506,12,0,5,11,9,4,Travel_Rarely,2,No,1,2,2,4,3,3,80,1,Y,No
EMP1994,42,31-45,Female,Married,Research & Development,Manufacturing Director,North,4,Marketing,8649,16,0,4,0,7,2,Travel_Rarely,1,No,2,3,4,3,4,3,80,1,Y,No
EMP1995,25,18-30,Female,Single,Research & Development,Research Scientist,South,4,Human Resources,7623,24,3,11,4,3,3,Travel_Rarely,21,No,4,3,3,1,2,3,80,1,Y,No
EMP1996,44,31-45,Male,Married,Sales,Manager,East,3,Medical,9383,13,2,7,0,3,1,Travel_Rarely,8,No,4,2,1,4,4,3,80,1,Y,No
EMP1997,41,31-45,Male,Single,Human Resources,Human Resources,North,3,Marketing,5827,22,2,0,2,7,3,Non-Travel,5,No,2,4,3,3,4,3,80,1,Y,No
EMP1998,40,31-45,Male,Married,Sales,Manager,West,3,Life Sciences,6556,23,0,2,0,4,4,Non-Travel,11,No,4,3,3,3,1,3,80,1,Y,No
EMP1999,38,31-45,Female,Single,Human Resources,Human Resources,East,3,Life Sciences,5442,16,0,2,4,3,2,Travel_Frequently,3,No,4,2,1,2,3,3,80,1,Y,No
EMP2000,37,31-45,Male,Divorced,Research & Development,Laboratory Technician,East,2,Medical,8073,24,0,5,3,5,2,Travel_Rarely,27,No,1,3,3,1,3,3,80,1,Y,No
EMP2001,40,31-45,Male,Single,Sales,Sales Executive,West,2,Life Sciences,8421,25,2,2,0,1,1,Travel_Rarely,1,Yes,4,3,4,4,3,4,80,1,Y,No
EMP2002,42,31-45,Female,Married,Research & Development,Manufacturing Director,North,3,Technical Degree,6654,15,1,0,1,6,2,Travel_Rarely,9,No,2,3,3,4,3,3,80,1,Y,No
EMP2003,31,31-45,Female,Single,Human Resources,Manager,South,2,Life Sciences,6186,20,2,7,2,3,2,Travel_Rarely,13,No,3,2,3,1,3,4,80,1,Y,No
EMP2004,31,31-45,Male,Married,Research & Development,Healthcare Representative,East,3,Medical,8714,14,2,13,1,3,4,Travel_Frequently,5,Yes,3,3,3,3,3,3,80,1,Y,No
EMP2005,38,31-45,Male,Divorced,Research & Development,Healthcare Representative,West,3,Life Sciences,8981,22,1,18,0,0,2,Non-Travel,12,No,3,3,3,3,4,3,80,1,Y,No
EMP2006,52,46+,Male,Single,Research & Development,Research Scientist,West,3,Human Resources,10087,17,0,25,1,2,3,Travel_Rarely,23,No,4,3,3,2,3,3,80,1,Y,No
EMP2007,24,18-30,Male,Divorced,Research & Development,Laboratory Technician,South,3,Life Sciences,5492,21,0,10,6,2,2,Non-Travel,12,No,3,2,3,3,3,4,80,1,Y,Yes
EMP2008,22,18-30,Female,Divorced,Research & Development,Research Scientist,West,4,Life Sciences,8083,20,0,1,1,2,2,Non-Travel,3,No,4,3,1,3,3,3,80,1,Y,No
EMP2009,35,31-45,Female,Married,Sales,Manager,North,1,Life Sciences,6076,17,0,13,1,5,2,Travel_Rarely,7,Yes,4,1,1,2,3,4,80,1,Y,No
EMP2010,37,31-45,Female,Single,Research & Development,Healthcare Representative,West,4,Technical Degree,9644,14,0,3,11,1,1,Travel_Rarely,21,No,4,3,4,2,3,3,80,1,Y,No
EMP2011,35,31-45,Male,Divorced,Sales,Manager,West,4,Life Sciences,8038,13,1,9,0,1,3,Travel_Rarely,5,Yes,3,4,4,1,3,3,80,1,Y,No
EMP2012,37,31-45,Male,Divorced,Human Resources,Manager,North,3,Life Sciences,5981,14,0,5,5,3,1,Travel_Rarely,10,No,1,2,2,3,4,4,80,1,Y,No
EMP2013,32,31-45,Male,Divorced,Human Resources,Human Resources,East,3,Life Sciences,6894,12,1,12,2,3,3,Non-Travel,5,No,3,2,3,3,3,4,80,1,Y,No
EMP2014,47,46+,Male,Divorced,Sales,Sales Executive,North,5,Marketing,9842,14,1,3,11,1,1,Travel_Rarely,1,No,4,3,4,1,3,3,80,1,Y,No
EMP2015,20,18-30,Female,Married,Research & Development,Research Scientist,South,2,Life Sciences,5592,25,0,0,2,0,6,Non-Travel,1,No,1,3,2,3,4,3,80,1,Y,No
EMP2016,27,18-30,Male,Married,Human Resources,Human Resources,South,3,Life Sciences,6314,14,0,5,4,7,4,Travel_Rarely,27,Yes,4,3,3,3,1,3,80,1,Y,Yes
EMP2017,33,31-45,Male,Married,Sales,Manager,East,3,Life Sciences,5336,22,0,1,0,0,2,Travel_Rarely,8,Yes,4,3,1,3,3,3,80,1,Y,No
EMP2018,20,18-30,Male,Married,Research & Development,Research Scientist,West,2,Medical,6858,15,0,23,10,7,2,Travel_Rarely,1,Yes,4,3,3,2,3,3,80,1,Y,Yes
EMP2019,33,31-45,Male,Married,Human Resources,Human Resources,East,4,Marketing,6972,11,1,5,1,2,2,Travel_Rarely,17,No,3,3,4,3,1,3,80,1,Y,No
EMP2020,48,46+,Male,Married,Sales,Sales Executive,South,4,Medical,9636,12,1,5,2,4,3,Travel_Rarely,6,No,3,3,4,3,3,3,80,1,Y,No
EMP2021,37,31-45,Female,Married,Research & Development,Laboratory Technician,West,4,Human Resources,8985,18,1,16,0,1,2,Travel_Rarely,13,No,4,3,3,3,1,3,80,1,Y,No
EMP2022,36,31-45,Male,Divorced,Sales,Manager,West,2,Human Resources,6291,18,0,6,11,6,3,Travel_Frequently,1,No,3,3,3,4,4,3,80,1,Y,Yes
EMP2023,23,18-30,Female,Single,Human Resources,Human Resources,North,1,Life Sciences,4024,18,1,2,4,1,0,Travel_Rarely,21,No,4,2,3,1,3,3,80,1,Y,No
EMP2024,29,18-30,Male,Married,Human Resources,Manager,West,3,Marketing,5028,15,1,2,0,2,1,Non-Travel,8,No,3,2,1,4,1,3,80,1,Y,Yes
EMP2025,31,31-45,Male,Single,Human Resources,Human Resources,North,1,Marketing,5071,18,0,4,0,1,2,Travel_Rarely,12,No,4,3,1,4,1,4,80,1,Y,No
EMP2026,33,31-45,Female,Single,Research & Development,Laboratory Technician,West,3,Human Resources,8704,19,0,14,2,6,1,Travel_Rarely,1,Yes,4,3,4,3,3,3,80,1,Y,No
EMP2027,49,46+,Male,Married,Research & Development,Manufacturing Director,South,3,Medical,6812,24,2,11,0,6,3,Travel_Rarely,3,No,1,3,2,4,3,3,80,1,Y,No
EMP2028,42,31-45,Female,Divorced,Research & Development,Laboratory Technician,North,3,Medical,7117,14,0,23,1,2,0,Travel_Rarely,2,Yes,1,2,3,3,3,4,80,1,Y,No
EMP2029,25,18-30,Male,Married,Research & Development,Laboratory Technician,South,3,Medical,8030,14,1,0,17,2,4,Travel_Frequently,26,No,4,3,3,1,3,3,80,1,Y,No
EMP2030,39,31-45,Male,Single,Research & Development,Manufacturing Director,East,3,Technical Degree,9714,17,0,2,4,5,3,Travel_Frequently,1,Yes,2,3,4,4,2,3,80,1,Y,No
EMP2031,38,31-45,Female,Married,Sales,Sales Executive,South,2,Life Sciences,5760,15,0,0,10,6,1,Travel_Rarely,11,Yes,3,3,3,4,3,4,80,1,Y,No
EMP2032,48,46+,Female,Married,Research & Development,Research Scientist,North,2,Life Sciences,7183,21,1,9,2,3,2,Travel_Rarely,1,No,3,3,3,2,2,3,80,1,Y,No
EMP2033,48,46+,Female,Married,Sales,Manager,East,3,Life Sciences,9828,20,2,1,4,7,2,Non-Travel,1,Yes,1,2,3,3,3,4,80,1,Y,No
EMP2034,24,18-30,Male,Married,Sales,Manager,West,3,Life Sciences,6071,11,1,0,2,2,3,Travel_Frequently,3,No,1,2,3,4,3,3,80,1,Y,Yes
EMP2035,26,18-30,Male,Single,Sales,Sales Representative,South,4,Medical,5706,18,0,5,1,1,2,Non-Travel,14,No,4,3,3,4,3,3,80,1,Y,No
EMP2036,24,18-30,Female,Married,Research & Development,Manufacturing Director,North,4,Life Sciences,8573,14,2,3,2,1,0,Travel_Rarely,14,No,3,3,4,2,3,3,80,1,Y,No
EMP2037,34,31-45,Female,Married,Research & Development,Laboratory Technician,South,5,Life Sciences,9124,18,1,8,2,4,2,Non-Travel,27,No,3,2,3,1,3,3,80,1,Y,No
